patent_id,section,cpc_class,cpc_subclass
9539334,B,B29,B29L
9546639,F,F05,F05B
9562245,C,C12,C12N
9597111,A,A61,A61B
9619793,G,G06,G06K
9629194,H,H04,H04L
9791119,H,H05,H05K
9794833,H,H04,H04L
9834710,C,C08,C08G
9838580,G,G06,G06V
9950191,A,A61,A61F
9966406,H,H01,H01L
9999094,H,H04,H04J
10084090,H,H01,H01L
10139104,F,F22,F22B
10162939,G,G16,G16H
10180845,G,G06,G06F
10279478,G,G05,G05B
10357278,A,A61,A61F
11283702,B,B60,B60R
4017652,C,C08,C08K
4061767,A,A61,A61P
4189808,B,B65,B65D
4314886,B,B01,B01D
4416715,B,B32,B32B
4527060,G,G01,G01T
4567096,G,G11,G11B
4744374,A,A24,A24D
4775195,B,B64,B64C
4789831,G,G01,G01R
4909162,C,C10,C10B
5482918,H,H10,H10N
5658641,D,D04,D04H
5680456,G,G06,G06Q
6006596,G,G01,G01B
6038139,H,H02,H02B
6218511,C,C07,C07K
6351542,G,G06,G06F
6682916,C,C07,C07B
6701839,B,B41,B41F
6705906,B,B63,B63H
6763161,G,G02,G02B
6937607,H,H04,H04Q
7138974,G,G02,G02F
7226622,A,A61,A61K
7786031,D,D04,D04B
8048585,H,H01,H01M
8129867,G,G01,G01R
8129024,B,B29,B29C
8380013,G,G06,G06V
8673958,H,H10,H10K
8728553,A,A23,A23F
8798396,G,G06,G06V
8899051,F,F01,F01D
9116732,A,A63,A63F
9198596,A,A61,A61B
9245909,G,G09,G09G
9336417,G,G01,G01P
9340254,B,B62,B62M
9392592,H,H04,H04W
9586955,A,A61,A61P
9613896,H,H01,H01L
9650905,F,F01,F01D
9718561,G,G01,G01C
9815176,B,B24,B24D
9840666,C,C09,C09K
9880576,Y,Y02,Y02B
10166446,B,B60,B60R
10177724,H,H03,H03F
10193087,H,H10,H10F
10283476,G,G03,G03F
10334401,G,G01,G01S
10338862,B,B32,B32B
10717442,G,G06,G06N
10757507,G,G10,G10L
10757259,G,G06,G06F
10873819,G,G01,G01S
10947582,C,C07,C07D
10963191,G,G11,G11C
11025685,H,H04,H04N
11162108,C,C07,C07K
11242780,B,B04,B04C
11285832,F,F28,F28D
11296498,G,G01,G01S
11418518,G,G06,G06F
11446686,B,B05,B05B
11594797,H,H01,H01F
11604466,G,G01,G01L
11623799,B,B05,B05B
11724791,B,B64,B64F
11740081,G,G01,G01L
11820307,B,B60,B60R
11819781,B,B01,B01D
11859346,C,C09,C09J
11884743,C,C07,C07K
12112105,A,A01,A01C
12111355,G,G01,G01R
12184462,H,H04,H04J
12400485,A,A61,A61B
4517231,B,B60,B60K
4754486,H,H03,H03G
5210676,H,H01,H01C
5276211,C,C07,C07C
5635008,B,B32,B32B
5691452,A,A61,A61K
5830395,B,B29,B29K
6038851,F,F01,F01K
6051957,H,H01,H01M
6244146,A,A61,A61J
6368717,B,B05,B05D
6490091,G,G02,G02B
7118764,A,A23,A23B
7199160,A,A23,A23L
7241974,A,A01,A01K
7482400,C,C08,C08K
7875366,H,H05,H05B
7968510,A,A61,A61Q
8037336,H,H03,H03L
8268439,D,D04,D04H
8321660,G,G11,G11B
8366994,B,B22,B22F
8414924,A,A61,A61P
8469548,F,F21,F21Y
9076448,G,G06,G06F
9194651,F,F41,F41G
9228334,A,A47,A47K
9248417,C,C12,C12Q
9308126,A,A61,A61B
9365463,C,C05,C05B
9589199,G,G06,G06F
9611080,B,B65,B65D
9791119,H,H01,H01L
10022811,B,B23,B23D
10175136,F,F16,F16L
10188963,B,B01,B01F
10201170,A,A23,A23G
10233230,A,A61,A61K
4103706,Y,Y02,Y02E
4416715,B,B31,B31F
4857586,C,C08,C08G
5200322,C,C12,C12Q
5429179,F,F24,F24D
5790611,G,G06,G06F
5794018,H,H04,H04M
6038139,H,H01,H01R
6221291,B,B29,B29B
6583479,B,B82,B82Y
6705906,B,B63,B63B
7241592,A,A61,A61K
7679081,B,B82,B82Y
8177477,F,F03,F03B
8283025,B,B82,B82Y
8380013,G,G06,G06T
8421532,H,H01,H01P
8445962,G,G02,G02F
8529783,H,H01,H01L
8673958,C,C07,C07D
8883774,A,A61,A61P
9134744,G,G05,G05F
9718561,F,F16,F16M
10246615,C,C08,C08K
10247072,F,F01,F01N
10268203,B,B60,B60W
10435920,B,B60,B60Q
10591763,H,H10,H10K
10624086,G,G08,G08B
10853163,G,G06,G06F
11020420,A,A61,A61J
11473588,F,F01,F01D
11499734,H,H04,H04W
11623799,A,A61,A61M
3937506,E,E05,E05Y
4321348,A,A61,A61Q
4521677,G,G06,G06K
4909971,B,B01,B01D
5093696,H,H01,H01L
5565321,A,A61,A61K
5691452,A,A61,A61J
5961044,F,F24,F24F
6593255,C,C03,C03C
6835221,B,B01,B01D
7189803,C,C07,C07K
8037336,H,H03,H03C
8222810,C,C09,C09K
8346423,B,B60,B60K
9427916,A,A61,A61C
9539334,A,A61,A61K
9562245,C,C12,C12Y
9791119,F,F21,F21S
10292219,F,F21,F21K
10328875,B,B60,B60R
4861705,C,C07,C07K
5286577,B,B22,B22F
5429179,F,F02,F02G
6218511,A,A61,A61P
9735202,G,G11,G11C
10434550,B,B09,B09B
10717442,B,B60,B60W
11408182,B,B29,B29C
11793899,A,A61,A61L
11859346,C,C08,C08B
5515303,H,H04,H04B
5565321,A,A01,A01K
5785879,B,B32,B32B
7189803,A,A61,A61K
7757942,G,G06,G06K
8268439,B,B29,B29L
9365463,B,B23,B23K
9403878,C,C12,C12P
9791119,F,F21,F21Y
9937671,B,B29,B29K
10236731,F,F04,F04D
10292219,F,F21,F21V
5429179,F,F02,F02B
5794018,G,G06,G06T
8673958,B,B82,B82Y
8728553,A,A23,A23L
10793458,C,C02,C02F
5515303,H,H04,H04M
7877291,G,G01,G01D
9248417,B,B01,B01F
4103706,F,F24,F24F
4861705,B,B01,B01J
5515303,H,H02,H02J
7968510,A,A23,A23V
8268439,B,B29,B29C
9248417,B,B01,B01L
4103706,F,F24,F24D
11499734,G,G05,G05B
10283476,B,B22,B22F
10283476,B,B01,B01L
5515303,B,B60,B60R
10527156,F,F16,F16H
10570304,C,C09,C09D
10610256,A,A61,A61B
10650823,G,G16,G16H
10659211,H,H04,H04W
10655419,F,F16,F16L
10738305,C,C12,C12N
10846221,G,G06,G06F
10850508,B,B41,B41J
10865030,B,B65,B65D
10925212,E,E02,E02B
10951273,H,H04,H04B
10966442,F,F25,F25D
10983301,H,H02,H02K
11014242,G,G06,G06F
11044206,H,H04,H04L
11073699,G,G06,G06F
11092648,G,G01,G01R
11089866,F,F16,F16M
11146619,H,H04,H04L
11157384,G,G06,G06F
11157232,G,G10,G10L
11162864,G,G01,G01M
11177096,H,H01,H01H
11179998,B,B60,B60H
11202459,A,A23,A23L
11222744,H,H02,H02M
11239497,Y,Y02,Y02E
11251666,H,H02,H02K
11386738,G,G07,G07D
11429739,H,H04,H04L
11430546,G,G16,G16C
11436960,G,G09,G09G
11463466,H,H04,H04L
11549192,H,H01,H01L
11602228,A,A61,A61M
11655477,C,C12,C12P
11672570,B,B33,B33Y
11779968,B,B25,B25J
11783284,G,G06,G06Q
11802001,C,C08,C08J
11897033,Y,Y02,Y02P
11906644,H,H04,H04W
11979439,H,H04,H04L
11980051,Y,Y02,Y02E
11975004,C,C07,C07D
11980129,A,A01,A01B
12019235,G,G02,G02B
12041938,C,C12,C12R
12084762,H,H10,H10D
12126170,H,H04,H04L
12146650,G,G08,G08B
12175350,G,G06,G06N
12196682,G,G01,G01N
12239298,A,A61,A61B
12289749,H,H04,H04B
12355056,Y,Y02,Y02P
12376799,H,H04,H04N
12381545,H,H03,H03F
12380466,H,H04,H04L
3933213,B,B62,B62M
3990528,Y,Y10,Y10S
4063638,A,A61,A61B
4091395,G,G03,G03B
4114940,F,F16,F16B
4141951,G,G01,G01K
4168716,H,H01,H01J
4223001,C,C01,C01B
4240671,B,B60,B60T
4277297,Y,Y10,Y10T
4278391,B,B62,B62D
4309047,Y,Y10,Y10S
4350486,Y,Y10,Y10S
4357891,E,E02,E02B
4380615,C,C08,C08G
4388763,G,G01,G01G
4393313,G,G01,G01B
4501766,H,H01,H01L
4538307,Y,Y10,Y10S
4595586,A,A61,A61K
4603088,Y,Y10,Y10T
4622686,H,H03,H03K
4642908,D,D06,D06F
4653692,F,F23,F23D
4663694,H,H01,H01G
4674875,G,G01,G01N
4709232,G,G09,G09G
4725256,A,A63,A63F
4742023,H,H01,H01L
4754457,H,H04,H04L
4760782,A,A61,A61C
4787056,H,H04,H04N
4793994,C,C11,C11D
4799429,F,F42,F42C
4824080,Y,Y02,Y02P
4838073,G,G01,G01M
4912523,H,H04,H04B
4988698,C,C07,C07D
5007638,A,A63,A63B
5011799,C,C04,C04B
5045773,G,G05,G05F
5054604,A,A24,A24C
5166906,H,H04,H04B
5172452,E,E05,E05D
5182182,G,G03,G03G
5185382,Y,Y02,Y02W
5197364,Y,Y10,Y10S
5274560,G,G01,G01C
5275935,C,C07,C07K
5283116,Y,Y10,Y10T
5285785,G,G01,G01B
5299020,H,H04,H04N
5327301,G,G11,G11B
5352087,F,F01,F01D
5360632,A,A62,A62D
5394981,G,G11,G11B
5398383,Y,Y10,Y10T
5424677,H,H03,H03F
5589390,A,A01,A01N
5592967,Y,Y10,Y10T
5595056,D,D01,D01H
5621910,G,G06,G06F
5624303,Y,Y10,Y10S
5672317,Y,Y10,Y10T
5689099,G,G01,G01C
5738515,A,A61,A61C
5851878,H,H10,H10B
5904620,A,A63,A63F
5921171,Y,Y10,Y10S
5925793,C,C07,C07C
5949976,H,H04,H04L
5975079,A,A61,A61M
5977485,Y,Y02,Y02E
5976353,C,C10,C10G
6023766,G,G06,G06F
6030902,Y,Y10,Y10S
6056306,B,B62,B62B
6149142,B,B60,B60G
6164959,F,F24,F24C
6210660,A,A61,A61K
6244643,B,B66,B66C
6281781,H,H01,H01H
6299394,Y,Y10,Y10T
6310076,C,C07,C07F
6330466,A,A61,A61B
6365842,Y,Y02,Y02P
6367116,A,A47,A47L
6373179,H,H01,H01J
6439439,B,B05,B05C
6447210,E,E21,E21D
6454614,H,H02,H02B
6530699,G,G02,G02B
6571720,A,A47,A47B
6598533,F,F42,F42C
6607817,Y,Y10,Y10T
6616704,G,G06,G06F
6624962,G,G11,G11B
6654585,H,H05,H05B
6652295,H,H04,H04M
6659464,A,A63,A63F
6679868,Y,Y10,Y10S
6690778,H,H04,H04M
6696605,C,C07,C07B
6704044,H,H04,H04N
6711341,Y,Y02,Y02P
6799294,H,H04,H04L
6821855,H,H10,H10D
6828847,G,G05,G05F
6865011,G,G02,G02F
6873839,Y,Y02,Y02D
6887061,B,B29,B29C
6937700,H,H04,H04M
6952609,A,A61,A61N
6989540,H,H10,H10F
7025930,H,H01,H01F
7061208,Y,Y02,Y02E
7072114,G,G11,G11B
7091299,G,G02,G02B
7094270,Y,Y10,Y10S
7101707,G,G01,G01N
7119916,G,G06,G06F
7124545,E,E04,E04B
7227792,G,G11,G11C
7227483,H,H03,H03M
7244676,H,H10,H10B
7249582,F,F02,F02M
7251897,Y,Y10,Y10T
7291690,C,C08,C08F
7295015,H,H01,H01J
7294207,C,C30,C30B
7312293,C,C08,C08L
7375781,G,G02,G02F
7476659,A,A61,A61P
7484739,B,B62,B62B
7557775,G,G06,G06F
7579032,A,A23,A23V
7601946,H,H10,H10F
7659771,H,H03,H03L
7660229,H,H04,H04B
7668306,H,H04,H04M
7685549,G,G06,G06F
7731017,B,B65,B65G
7739884,F,F25,F25C
7783055,H,H05,H05K
7816486,C,C08,C08G
7846212,A,A61,A61F
7859882,G,G11,G11C
7952182,H,H01,H01L
7962653,H,H04,H04L
8073118,H,H04,H04L
8087358,D,D06,D06P
8141683,E,E04,E04G
8175006,H,H04,H04L
8187072,G,G07,G07F
8199025,G,G01,G01D
8202383,Y,Y10,Y10T
8252554,C,C12,C12N
8251869,F,F02,F02D
8292090,Y,Y10,Y10T
8313582,H,H01,H01L
8331347,H,H04,H04J
8355191,H,H10,H10N
8445872,H,H05,H05H
8451177,H,H01,H01Q
8448615,H,H01,H01F
8496951,A,A61,A61K
8502434,Y,Y10,Y10T
8540453,Y,Y10,Y10T
8546162,G,G02,G02B
8582769,H,H04,H04L
8587889,G,G11,G11B
8662958,B,B24,B24B
8700173,A,A61,A61N
8712874,H,H04,H04M
8711662,Y,Y10,Y10T
8743422,H,H04,H04N
8760250,Y,Y10,Y10T
8788325,G,G06,G06Q
8825571,G,G06,G06F
8857143,A,A01,A01D
8911393,A,A61,A61B
8924353,G,G06,G06F
8936356,B,B41,B41J
8980571,G,G01,G01N
9010650,G,G07,G07C
9059821,H,H04,H04B
9077896,H,H04,H04N
9153733,H,H10,H10H
9170603,G,G06,G06F
9190044,G,G10,G10K
9213980,G,G06,G06Q
9249658,G,G01,G01V
9316073,E,E21,E21B
9450016,H,H10,H10F
9468542,A,A61,A61F
9474790,C,C07,C07K
9483524,G,G06,G06Q
9483089,H,H05,H05K
9495929,G,G11,G11C
9507316,G,G03,G03G
9507614,G,G06,G06F
9602135,H,H04,H04L
9605940,Y,Y10,Y10T
9618945,G,G05,G05D
9647433,Y,Y02,Y02E
9654657,H,H04,H04N
9704782,H,H10,H10D
9720637,G,G09,G09G
9719954,Y,Y02,Y02E
9747716,G,G06,G06T
9765010,C,C11,C11C
9785112,G,G03,G03G
9835894,G,G02,G02F
9907399,A,A47,A47B
9922694,G,G11,G11C
9937093,A,A61,A61G
9947480,H,H01,H01G
9972179,G,G08,G08B
9999662,C,C12,C12N
10001545,G,G01,G01S
10011883,G,G01,G01N
10078629,G,G06,G06F
10114760,G,G06,G06F
10233449,C,C12,C12N
10263910,H,H04,H04L
10313828,H,H04,H04L
10323099,C,C07,C07K
10353423,H,H01,H01H
10367080,H,H10,H10D
10378021,Y,Y02,Y02P
10420749,G,G01,G01N
10472659,C,C12,C12Q
10503306,G,G06,G06F
10503116,G,G03,G03G
10579263,G,G11,G11C
10652756,H,H04,H04L
10664114,G,G06,G06F
10687402,Y,Y02,Y02B
10690410,F,F26,F26B
10751872,Y,Y10,Y10S
10776484,H,H10,H10D
10775468,G,G01,G01R
10841234,H,H04,H04L
10845471,G,G01,G01S
10867023,H,H04,H04W
10923129,H,H04,H04R
10927940,F,F16,F16H
10937508,G,G11,G11C
10972185,H,H04,H04B
10984716,H,H10,H10K
11044043,H,H04,H04L
11049759,H,H10,H10H
11183991,H,H03,H03K
11205473,G,G11,G11C
11220864,E,E06,E06C
11257693,H,H01,H01L
11289623,H,H10,H10H
11299937,H,H01,H01R
11328059,H,H04,H04L
11374582,H,H03,H03L
11454951,G,G05,G05B
11493153,F,F16,F16L
11499751,Y,Y02,Y02B
11550576,Y,Y02,Y02D
11547495,G,G01,G01R
11551409,G,G06,G06F
11581969,H,H04,H04L
11602087,H,H05,H05K
11638982,H,H01,H01L
11644296,G,G01,G01B
11728089,H,H01,H01F
11724147,A,A63,A63B
11768579,G,G06,G06F
11792623,H,H04,H04W
11808367,Y,Y10,Y10T
11825646,H,H10,H10B
11863608,H,H04,H04L
11859899,F,F25,F25D
11878118,G,G16,G16H
11894970,H,H04,H04L
11907388,G,G06,G06F
11927057,Y,Y02,Y02B
11962598,H,H04,H04L
11973077,H,H10,H10D
12019727,G,G06,G06F
12081831,H,H04,H04N
12095083,Y,Y02,Y02E
12128751,Y,Y02,Y02E
12205916,H,H01,H01L
12318242,A,A61,A61B
12345712,G,G16,G16B
12355986,H,H04,H04N
12375509,H,H04,H04L
12420688,B,B60,B60N
3990325,Y,Y10,Y10T
4028051,F,F27,F27B
4052254,C,C23,C23F
4060116,Y,Y10,Y10S
4145347,C,C07,C07D
4179773,B,B65,B65H
4183686,Y,Y10,Y10T
4265752,Y,Y10,Y10T
4290645,A,A47,A47C
4336286,Y,Y10,Y10T
4340365,A,A61,A61C
4345785,F,F16,F16L
4363222,Y,Y10,Y10T
4402152,F,F41,F41A
4430068,Y,Y10,Y10S
4469120,Y,Y10,Y10T
4488246,H,H03,H03K
4503057,C,C07,C07D
4508683,Y,Y10,Y10S
4529289,G,G03,G03B
4531386,Y,Y02,Y02P
4538142,G,G08,G08B
4544150,B,B65,B65H
4638778,F,F02,F02D
4660954,G,G02,G02B
4704397,C,C07,C07F
4716938,Y,Y10,Y10T
4772226,H,H01,H01R
4856092,H,H01,H01S
4873535,B,B41,B41J
4885822,A,A22,A22C
4891798,G,G11,G11B
4910954,B,B21,B21L
4937170,G,G03,G03F
4951425,G,G06,G06F
4964832,Y,Y10,Y10S
4971170,Y,Y10,Y10S
5004046,F,F28,F28D
5003708,G,G01,G01B
5084789,G,G11,G11B
5094557,A,A63,A63B
5205752,H,H01,H01R
5210512,Y,Y10,Y10S
5210461,H,H01,H01J
5215401,F,F41,F41H
5232704,A,A61,A61K
5249511,Y,Y10,Y10S
5262911,Y,Y10,Y10T
5316152,Y,Y10,Y10S
5326459,Y,Y10,Y10S
5328541,H,H01,H01L
5352336,B,B01,B01D
5394651,E,E05,E05F
5401443,Y,Y10,Y10T
5442046,C,C11,C11D
5444123,C,C08,C08K
5451367,Y,Y10,Y10T
5472898,H,H10,H10B
5510606,G,G07,G07G
5524483,G,G01,G01V
5553091,H,H01,H01S
5554539,Y,Y10,Y10T
5571313,C,C09,C09D
5597475,B,B01,B01D
5603030,G,G06,G06F
5629558,H,H10,H10D
5687295,G,G05,G05B
5715949,A,A47,A47F
5718204,F,F02,F02M
5787680,B,B65,B65B
5821655,H,H02,H02K
5888814,C,C12,C12N
5927866,F,F16,F16C
5952091,Y,Y10,Y10T
6017937,C,C07,C07D
6049125,Y,Y02,Y02P
6103095,H,H01,H01J
6195189,G,G02,G02B
6224663,Y,Y02,Y02W
6225863,H,H03,H03F
6248567,C,C12,C12P
6262955,G,G11,G11B
6263294,G,G01,G01R
6292707,Y,Y10,Y10S
6398723,G,G02,G02B
6413975,C,C07,C07D
6413467,B,B29,B29L
6428863,F,F28,F28F
6432174,B,B01,B01D
6443989,A,A61,A61F
6549269,G,G03,G03F
6578884,Y,Y10,Y10T
6584126,H,H01,H01S
6591288,H,H04,H04W
6600367,H,H03,H03F
6624295,C,C07,C07K
6623536,C,C10,C10L
6630663,G,G01,G01N
6634462,B,B66,B66F
6658269,H,H04,H04W
6667895,H,H01,H01L
6713796,H,H10,H10F
6717659,G,G01,G01M
6716811,C,C07,C07K
6729318,F,F02,F02P
6740137,B,B01,B01D
6742819,Y,Y10,Y10S
6757900,G,G06,G06F
6870431,H,H03,H03K
6886590,Y,Y10,Y10T
6892882,B,B65,B65D
6893568,C,C02,C02F
6919098,A,A21,A21D
6921509,Y,Y10,Y10T
6944519,D,D05,D05B
6965203,H,H05,H05B
7064735,G,G02,G02F
7087665,E,E01,E01C
7118767,A,A61,A61P
7276294,Y,Y10,Y10T
7315784,G,G16,G16B
7319874,H,H04,H04M
7358844,Y,Y10,Y10T
7452182,F,F05,F05D
7473253,A,A61,A61B
7516770,E,E06,E06B
7527883,Y,Y02,Y02E
7545544,H,H04,H04N
7551433,H,H05,H05K
7570744,G,G06,G06Q
7644191,G,G06,G06F
7666346,Y,Y02,Y02P
7676930,B,B26,B26B
7699404,E,E01,E01H
7719278,G,G01,G01R
7771077,F,F21,F21Y
7812772,H,H01,H01Q
7852158,H,H04,H04N
7862154,B,B41,B41J
7879062,B,B33,B33Y
7902825,G,G01,G01R
7906564,A,A61,A61K
7922241,B,B60,B60J
7948581,G,G02,G02B
7964475,H,H01,H01L
7968566,C,C07,C07D
10274495,G,G01,G01N
11562491,G,G06,G06T
10477097,G,G06,G06T
10517327,F,F22,F22B
10527156,B,B60,B60K
10527074,H,H05,H05H
10558689,G,G06,G06N
10606077,G,G09,G09G
10659211,H,H04,H04L
10686736,G,G06,G06F
10717849,C,C09,C09D
10772595,G,G06,G06F
10793843,C,C07,C07K
10794364,H,H02,H02J
10884008,B,B01,B01L
10928416,B,B64,B64D
10996294,G,G01,G01R
11014242,G,G06,G06T
11089866,A,A47,A47B
8394509,H,H05,H05K
11273878,B,B62,B62D
11349528,H,H04,H04B
11356948,H,H04,H04W
11378275,F,F23,F23R
11430546,G,G06,G06F
11437493,H,H01,H01L
11458275,A,A61,A61B
11501400,G,G08,G08B
11602228,A,A47,A47C
11725386,E,E04,E04B
11754909,G,G02,G02B
11779968,B,B08,B08B
11802001,C,C08,C08L
11897033,B,B33,B33Y
11896893,G,G06,G06T
11986352,A,A61,A61B
12011838,G,G05,G05B
12022666,H,H10,H10N
12146650,F,F21,F21V
12203398,Y,Y02,Y02T
12237646,G,G02,G02B
12301905,G,G06,G06Q
12381545,H,H03,H03K
12380466,G,G06,G06Q
3988108,D,D06,D06P
4114940,B,B66,B66C
4276327,B,B01,B01D
4292364,E,E04,E04C
4309047,Y,Y10,Y10T
4364747,B,B01,B01D
4388763,G,G01,G01B
4538307,Y,Y10,Y10T
4591616,C,C08,C08L
4603088,B,B32,B32B
4639978,F,F16,F16G
4658033,C,C07,C07C
4756187,B,B61,B61J
4793994,C,C07,C07D
4877066,G,G01,G01F
4988698,A,A61,A61P
5038318,G,G05,G05B
5037903,C,C08,C08G
5073619,C,C08,C08G
5076058,F,F02,F02G
5197364,Y,Y10,Y10T
5261623,B,B65,B65H
5277975,C,C23,C23C
5283116,G,G03,G03G
5398383,E,E05,E05B
5440455,G,G01,G01F
5507373,B,B60,B60W
5545104,F,F16,F16H
5637131,Y,Y02,Y02P
5653034,F,F41,F41G
5669213,A,A01,A01D
5791843,G,G05,G05B
5883396,H,H10,H10D
5900660,H,H10,H10B
5921171,A,A47,A47J
5964739,A,A61,A61M
5981037,E,E04,E04B
5984995,C,C09,C09K
6003583,E,E06,E06B
6110917,A,A61,A61P
6164959,F,F23,F23C
6248144,C,C09,C09G
6299394,B,B23,B23B
6367116,A,A41,A41D
6436840,H,H10,H10D
6539615,Y,Y02,Y02E
6564080,A,A61,A61B
6629281,G,G01,G01R
6679868,A,A61,A61F
6696605,C,C07,C07C
6711341,G,G02,G02B
6747111,C,C07,C07C
6891294,B,B60,B60K
6914338,H,H10,H10D
6978516,E,E05,E05Y
7042566,G,G01,G01N
7053137,C,C08,C08K
7060625,C,C23,C23F
7094270,Y,Y10,Y10T
7101707,C,C12,C12N
7204969,C,C01,C01B
7230097,C,C07,C07F
7251966,G,G08,G08B
7256372,F,F24,F24H
7258472,F,F21,F21V
7295015,G,G01,G01L
7361029,H,H01,H01R
7430256,H,H04,H04B
7535159,H,H03,H03H
7595246,H,H10,H10D
7601946,B,B82,B82Y
7631318,H,H04,H04L
7697693,H,H04,H04B
7739884,F,F25,F25D
7939586,C,C08,C08J
8007927,C,C09,C09K
8141683,B,B66,B66B
8303823,B,B82,B82Y
8304819,H,H01,H01L
8401719,F,F02,F02C
8507999,H,H10,H10B
8571472,G,G06,G06F
8603527,A,A61,A61P
8635310,G,G06,G06Q
8711662,G,G11,G11B
8721261,F,F01,F01D
8759721,F,F25,F25B
8760250,H,H02,H02K
8769805,H,H05,H05K
8787758,H,H04,H04B
8859606,A,A61,A61K
8911393,A,A61,A61F
9077896,G,G11,G11B
9160980,G,G06,G06T
9190044,B,B60,B60R
9328047,C,C07,C07F
9335849,H,H04,H04B
9365209,B,B60,B60W
9392876,A,A47,A47C
9537101,H,H10,H10K
9613034,H,H04,H04W
9630311,B,B25,B25G
9704782,H,H01,H01L
9764059,A,A61,A61K
9879322,G,G01,G01N
9931979,G,G08,G08B
9972179,G,G01,G01S
9995088,G,G01,G01V
9999662,C,C07,C07K
10074060,G,G06,G06Q
10084566,H,H04,H04K
10123422,H,H05,H05K
10174677,F,F05,F05D
10204189,G,G06,G06F
10202395,C,C02,C02F
10227672,C,C22,C22C
10233449,C,C12,C12Y
10313828,H,H04,H04W
10367080,H,H01,H01L
10420749,C,C07,C07B
10592230,G,G06,G06F
10622689,H,H01,H01M
10652756,H,H04,H04W
10665588,H,H01,H01L
10664114,G,G02,G02F
10733744,G,G06,G06F
10750685,A,A01,A01G
10763427,G,G01,G01R
10799897,B,B05,B05B
10801108,C,C23,C23C
10814493,B,B25,B25J
10867023,H,H04,H04L
10914424,H,H01,H01B
10923129,G,G10,G10L
10937508,G,G06,G06F
11032669,G,G08,G08B
11028782,F,F02,F02C
11124776,C,C12,C12N
11174873,F,F04,F04D
11231131,F,F16,F16L
11283973,H,H03,H03K
11328059,G,G06,G06F
11417895,Y,Y02,Y02E
11491080,A,A61,A61N
11547495,A,A61,A61B
11551409,G,G06,G06T
11581969,H,H04,H04W
11676075,G,G06,G06N
11752416,H,H04,H04L
11768579,G,G06,G06T
11792623,H,H04,H04L
11789615,G,G06,G06F
11841517,B,B29,B29D
11847557,G,G06,G06N
11851169,B,B64,B64C
11882880,A,A24,A24F
11931272,A,A61,A61N
12019727,G,G06,G06V
12095083,H,H01,H01M
12128751,B,B62,B62D
12141936,G,G06,G06T
12239283,G,G05,G05D
12350035,A,A61,A61B
12375509,G,G06,G06N
12425376,G,G06,G06F
9653724,Y,Y02,Y02P
3971084,B,B63,B63B
4004833,E,E05,E05C
4145347,A,A61,A61P
4183686,H,H02,H02G
4222671,B,B01,B01F
4245153,G,G01,G01S
4341837,C,C09,C09J
4412374,H,H01,H01R
4430068,B,B65,B65D
4469120,G,G05,G05D
4544729,C,C08,C08G
4598291,G,G01,G01L
4746475,B,B29,B29C
4782671,F,F25,F25J
4928545,F,F16,F16H
4964832,Y,Y10,Y10T
5003708,A,A43,A43B
5094557,A,A46,A46D
5249511,Y,Y10,Y10T
5269950,D,D06,D06M
5328541,C,C08,C08J
5359023,C,C08,C08L
5403851,C,C07,C07C
5456906,A,A61,A61K
5465945,E,E04,E04H
5531739,A,A61,A61B
5687295,B,B25,B25J
5693318,A,A61,A61Q
5743450,A,A45,A45F
5868369,A,A47,A47G
5927866,B,B60,B60B
6037530,A,A01,A01H
6085593,F,F01,F01D
6196004,B,B01,B01D
6217572,A,A61,A61B
6292707,G,G06,G06F
6311093,G,G05,G05B
6345435,G,G11,G11B
6425251,F,F17,F17C
6489404,B,B29,B29C
6569566,Y,Y02,Y02P
6578884,Y,Y10,Y10S
6591288,H,H04,H04L
6593478,C,C07,C07D
6716811,A,A61,A61K
6742819,Y,Y10,Y10T
6893568,B,B01,B01D
6925765,E,E04,E04B
7000734,F,F16,F16C
7059946,B,B24,B24D
7276294,B,B32,B32B
7315784,G,G16,G16H
7397068,F,F21,F21S
7411072,C,C07,C07C
7452182,F,F01,F01D
7504348,D,D04,D04H
7512454,H,H04,H04L
7527883,H,H01,H01M
7581377,F,F05,F05D
7684910,G,G07,G07C
7692936,H,H02,H02M
7772236,A,A61,A61P
7790122,B,B01,B01D
7795023,A,A61,A61K
7852158,H,H03,H03F
10274495,C,C12,C12M
7051629,B,B25,B25G
10648373,F,F01,F01L
10651787,H,H02,H02J
10747457,H,H03,H03K
10843267,F,F28,F28F
10872962,H,H04,H04L
10966442,C,C01,C01B
11019144,G,G06,G06Q
11014242,G,G05,G05B
8394509,C,C23,C23C
11348134,G,G06,G06N
11486315,F,F04,F04D
11529699,B,B65,B65D
11541052,A,A61,A61P
11601731,G,G10,G10L
11896893,G,G06,G06F
11919231,B,B33,B33Y
12041821,H,H10,H10K
12126170,G,G06,G06F
12198829,B,B22,B22F
12203398,G,G01,G01M
12381545,H,H01,H01P
3969433,B,B44,B44F
4017424,B,B01,B01J
4617273,C,C12,C12R
4857403,C,C08,C08B
4954478,B,B41,B41M
4993299,B,B27,B27B
5158921,B,B01,B01J
5231877,G,G01,G01F
5528870,E,E04,E04C
5624303,B,B24,B24D
5637131,C,C05,C05G
5672317,G,G01,G01N
6030902,C,C23,C23C
6365842,H,H01,H01R
6607817,B,B32,B32B
6942409,A,A46,A46B
7251966,E,E05,E05B
7467589,A,A47,A47C
7490852,B,B60,B60R
8202383,B,B29,B29C
